init github.com/carapace-sh/carapace-bin/completers/common/tldr_completer/tldr-python-client/cmd @50 ms, 0.020 ms clock, 22680 bytes, 109 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tmux_completer/cmd @50 ms, 0.50 ms clock, 661984 bytes, 4707 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tox_completer/cmd @51 ms, 0.17 ms clock, 249304 bytes, 1191 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tsh_completer/cmd @51 ms, 0.64 ms clock, 679920 bytes, 4671 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ttyd_completer/cmd @51 ms, 0.019 ms clock, 20248 bytes, 154 allocs
init github.com/carapace-sh/carapace-bin/completers/common/unbrotli_completer/cmd @51 ms, 0.005 ms clock, 6000 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/unlzma_completer/cmd @51 ms, 0.004 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/unpigz_completer/cmd @51 ms, 0.004 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/unxz_completer/cmd @51 ms, 0.007 ms clock, 5960 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/vault_completer/cmd @52 ms, 0.011 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/wezterm_completer/cmd @52 ms, 0.22 ms clock, 266560 bytes, 1926 allocs
init github.com/carapace-sh/carapace-bin/completers/common/xargs_completer/cmd @52 ms, 0.008 ms clock, 15192 bytes, 109 allocs
init github.com/carapace-sh/carapace-bin/completers/common/xonsh_completer/cmd @52 ms, 0.007 ms clock, 11384 bytes, 88 allocs
init github.com/carapace-sh/carapace-bin/completers/common/xzcat_completer/cmd @52 ms, 0.023 ms clock, 38736 bytes, 41 allocs
init github.com/carapace-sh/carapace-bin/completers/common/dart_completer/cmd @52 ms, 0.25 ms clock, 301528 bytes, 2228 allocs
init github.com/carapace-sh/carapace-bin/completers/common/doing_completer/cmd @52 ms, 0.17 ms clock, 198616 bytes, 1406 allocs
init github.com/carapace-sh/carapace-bin/completers/common/flutter_completer/cmd @52 ms, 0.61 ms clock, 718808 bytes, 4907 allocs
init github.com/carapace-sh/carapace-bin/completers/common/git-alias_completer/cmd @53 ms, 0.004 ms clock, 6720 bytes, 46 allocs
init github.com/carapace-sh/carapace-bin/completers/common/git-browse-ci_completer/cmd @53 ms, 0.007 ms clock, 6816 bytes, 48 allocs
init github.com/carapace-sh/carapace-bin/completers/common/git-browse_completer/cmd @53 ms, 0.004 ms clock, 7176 bytes, 52 allocs
init github.com/carapace-sh/carapace-bin/completers/common/git-clang-format_completer/cmd @53 ms, 0.006 ms clock, 11144 bytes, 85 allocs
init github.com/carapace-sh/carapace-bin/completers/common/git-standup_completer/cmd @53 ms, 0.014 ms clock, 11336 bytes, 85 allocs
init github.com/carapace-sh/carapace-bin/completers/common/gitk_completer/cmd @53 ms, 0.015 ms clock, 11384 bytes, 93 allocs
init github.com/carapace-sh/carapace-bin/completers/common/glab_completer/cmd @53 ms, 1.2 ms clock, 1655728 bytes, 10564 allocs
init github.com/carapace-sh/carapace-bin/completers/common/glow_completer/cmd @54 ms, 0.038 ms clock, 60912 bytes, 419 allocs
init github.com/carapace-sh/carapace-bin/completers/common/jj_completer/cmd @54 ms, 1.1 ms clock, 1286576 bytes, 7266 allocs
init github.com/carapace-sh/carapace-bin/completers/common/kompose_completer/cmd @55 ms, 0.021 ms clock, 47016 bytes, 318 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tea_completer/cmd @56 ms, 0.33 ms clock, 708064 bytes, 5370 allocs
init github.com/carapace-sh/carapace-bin/completers/common/terramate_completer/cmd @56 ms, 0.099 ms clock, 270240 bytes, 1631 allocs
init github.com/carapace-sh/carapace-bin/completers/common/toit.pkg_completer/cmd @56 ms, 0.055 ms clock, 143576 bytes, 952 allocs
init github.com/carapace-sh/carapace-bin/completers/common/turbo_completer/cmd @56 ms, 0.10 ms clock, 107928 bytes, 741 allocs
init github.com/carapace-sh/carapace-bin/completers/common/waypoint_completer/cmd @56 ms, 0.65 ms clock, 775712 bytes, 5659 allocs
init github.com/carapace-sh/carapace-bin/completers/common/yarn_completer/cmd @57 ms, 0.37 ms clock, 474352 bytes, 3335 allocs
init github.com/carapace-sh/carapace-bin/completers/common/but_completer/cmd @57 ms, 0.49 ms clock, 568608 bytes, 3917 allocs
init github.com/carapace-sh/carapace-bin/completers/common/dagger_completer/cmd @58 ms, 0.48 ms clock, 195104 bytes, 1198 allocs
init github.com/carapace-sh/carapace-bin/pkg/actions/tools/golang @58 ms, 0.005 ms clock, 352 bytes, 2 allocs
init github.com/carapace-sh/carapace-bin/completers/common/capslock_completer/cmd @58 ms, 0.010 ms clock, 10080 bytes, 72 allocs
init github.com/carapace-sh/carapace-bin/completers/common/deadcode_completer/cmd @58 ms, 0.005 ms clock, 10032 bytes, 79 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-carpet_completer/cmd @58 ms, 0.004 ms clock, 8952 bytes, 62 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-tool-cgo_completer/cmd @58 ms, 0.009 ms clock, 15568 bytes, 118 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-tool-compile_completer/cmd @58 ms, 0.029 ms clock, 42472 bytes, 258 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-tool-covdata_completer/cmd @58 ms, 0.044 ms clock, 89680 bytes, 702 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-tool-dist_completer/cmd @58 ms, 0.025 ms clock, 65648 bytes, 456 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-tool-fix_completer/cmd @58 ms, 0.003 ms clock, 10952 bytes, 74 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-tool-link_completer/cmd @58 ms, 0.016 ms clock, 35608 bytes, 234 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-tool-mockgen_completer/cmd @58 ms, 0.012 ms clock, 16816 bytes, 133 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-tool-nm_completer/cmd @58 ms, 0.003 ms clock, 9232 bytes, 65 allocs
init github.com/carapace-sh/carapace-bin/completers/common/goimports_completer/cmd @58 ms, 0.006 ms clock, 12344 bytes, 101 allocs
init github.com/carapace-sh/carapace-bin/completers/common/golangci-lint_completer/cmd @58 ms, 0.085 ms clock, 231200 bytes, 1383 allocs
init github.com/carapace-sh/carapace-bin/completers/common/gonew_completer/cmd @58 ms, 0.001 ms clock, 6096 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nilaway_completer/cmd @58 ms, 0.009 ms clock, 16880 bytes, 130 allocs
init github.com/carapace-sh/carapace-spec @59 ms, 0.014 ms clock, 8624 bytes, 70 allocs
init github.com/carapace-sh/carapace-bin/pkg/actions/env @59 ms, 0.006 ms clock, 1640 bytes, 7 allocs
init github.com/carapace-sh/carapace-bin/completers/common/bru_completer/cmd @59 ms, 0.008 ms clock, 18152 bytes, 140 allocs
init github.com/carapace-sh/carapace-bin/completers/common/cargo-watch_completer/cmd @59 ms, 0.015 ms clock, 41968 bytes, 170 allocs
init github.com/carapace-sh/carapace-bin/completers/common/circleci_completer/cmd @59 ms, 0.14 ms clock, 347728 bytes, 2298 allocs
init github.com/carapace-sh/carapace-bin/completers/common/codecov_completer/cmd @59 ms, 0.006 ms clock, 16160 bytes, 121 allocs
init github.com/carapace-sh/carapace-bin/completers/common/devbox_completer/cmd @59 ms, 2.0 ms clock, 692512 bytes, 4170 allocs
init github.com/carapace-sh/carapace-bin/completers/common/env_completer/cmd @61 ms, 0.054 ms clock, 11888 bytes, 93 allocs
init github.com/carapace-sh/carapace-bin/completers/common/faas-cli_completer/cmd @61 ms, 0.85 ms clock, 488288 bytes, 2718 allocs
init github.com/carapace-sh/carapace-bin/completers/common/flatpak_completer/cmd @62 ms, 1.1 ms clock, 495744 bytes, 3719 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pgrep_completer/cmd @63 ms, 0.069 ms clock, 23648 bytes, 180 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pidwait_completer/cmd @63 ms, 0.047 ms clock, 21120 bytes, 170 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pkill_completer/cmd @63 ms, 0.054 ms clock, 20560 bytes, 164 allocs
init github.com/carapace-sh/carapace-bin/completers/common/qmk_completer/cmd @63 ms, 0.35 ms clock, 180224 bytes, 1279 allocs
init github.com/carapace-sh/carapace-bin/completers/common/run0_completer/cmd @64 ms, 0.043 ms clock, 22824 bytes, 127 allocs
init github.com/carapace-sh/carapace-bin/completers/common/set-env_completer/cmd @64 ms, 0.014 ms clock, 5952 bytes, 39 allocs
init github.com/carapace-sh/carapace-bin/completers/common/vercel_completer/cmd @64 ms, 0.67 ms clock, 354240 bytes, 2292 allocs
init github.com/carapace-sh/carapace-bin/completers/common/volta_completer/cmd @64 ms, 0.17 ms clock, 85992 bytes, 631 allocs
init github.com/carapace-sh/carapace-bin/completers/common/apt_completer/cmd @65 ms, 1.8 ms clock, 350112 bytes, 2578 allocs
init github.com/carapace-sh/carapace-bin/completers/common/cargo_completer/cmd @66 ms, 1.0 ms clock, 912032 bytes, 4058 allocs
init github.com/carapace-sh/carapace-bin/completers/common/clamdtop_completer/cmd @67 ms, 0.008 ms clock, 9600 bytes, 73 allocs
init github.com/carapace-sh/carapace-bin/completers/common/code_completer/cmd @67 ms, 0.021 ms clock, 19000 bytes, 138 allocs
init github.com/carapace-sh/carapace-bin/completers/common/docker-compose_completer/cmd @68 ms, 0.62 ms clock, 449376 bytes, 2835 allocs
init github.com/carapace-sh/carapace-bin/completers/common/docker_completer/cmd @68 ms, 0.77 ms clock, 1454192 bytes, 9802 allocs
init github.com/carapace-sh/carapace-bin/completers/common/gh_completer/cmd @69 ms, 1.2 ms clock, 2711616 bytes, 14976 allocs
init github.com/carapace-sh/carapace-bin/completers/common/git_completer/cmd @71 ms, 1.6 ms clock, 3125920 bytes, 20138 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go-tool-doc_completer/cmd @72 ms, 0.007 ms clock, 10320 bytes, 79 allocs
init github.com/carapace-sh/carapace-bin/completers/common/go_completer/cmd @72 ms, 0.28 ms clock, 519176 bytes, 2898 allocs
init github.com/carapace-sh/carapace-bin/completers/common/helm_completer/cmd @73 ms, 0.44 ms clock, 544688 bytes, 3447 allocs
init github.com/carapace-sh/carapace-bin/completers/common/kubectl_completer/cmd @73 ms, 1.5 ms clock, 1510080 bytes, 8910 allocs
init github.com/carapace-sh/carapace-bin/completers/common/minikube_completer/cmd @75 ms, 0.23 ms clock, 617912 bytes, 3752 allocs
init github.com/carapace-sh/carapace-bin/completers/common/npm_completer/cmd @75 ms, 0.34 ms clock, 957832 bytes, 5702 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pamac_completer/cmd @75 ms, 0.048 ms clock, 105992 bytes, 782 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pip_completer/cmd @75 ms, 0.10 ms clock, 283376 bytes, 1640 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pnpm_completer/cmd @75 ms, 0.47 ms clock, 277528 bytes, 2016 allocs
init github.com/carapace-sh/carapace-bin/completers/common/rsync_completer/cmd @76 ms, 0.037 ms clock, 88288 bytes, 418 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tig_completer/cmd @76 ms, 0.047 ms clock, 56536 bytes, 380 allocs
init github.com/carapace-sh/carapace-bin/completers/common/vagrant_completer/cmd @76 ms, 0.27 ms clock, 517152 bytes, 3661 allocs
init github.com/carapace-sh/carapace-bin/completers/common/grype_completer/cmd @76 ms, 0.042 ms clock, 83536 bytes, 554 allocs
init github.com/carapace-sh/carapace-bin/completers/common/syft_completer/cmd @76 ms, 0.035 ms clock, 111584 bytes, 531 allocs
init github.com/carapace-sh/carapace-bin/cmd/carapace/cmd/completers @76 ms, 0.062 ms clock, 155800 bytes, 669 allocs
init github.com/carapace-sh/carapace-bin/pkg/actions @76 ms, 0.12 ms clock, 163568 bytes, 2089 allocs
init github.com/carapace-sh/carapace-bin/cmd/carapace/cmd @76 ms, 0.20 ms clock, 398144 bytes, 1615 allocs
